[16.02.2026 13:28:16] [KILL] Gracz kVpMqoIlBQ-5gBR0AAAH zabił krowę ID 168
[16.02.2026 13:28:17] [KILL] Gracz kVpMqoIlBQ-5gBR0AAAH zabił krowę ID 184
[16.02.2026 13:32:49] [SYSTEM] Serwer startuje na porcie 3000
[16.02.2026 13:32:51] [CONNECT] Gracz połączony: gi8tnHvirUCbMfu5AAAB
[16.02.2026 13:33:01] [DISCONNECT] Gracz rozłączony: gi8tnHvirUCbMfu5AAAB
[16.02.2026 13:33:02] [CONNECT] Gracz połączony: deepI2bWCVJCw_a8AAAD
[16.02.2026 13:33:03] [DISCONNECT] Gracz rozłączony: deepI2bWCVJCw_a8AAAD
[16.02.2026 13:33:03] [CONNECT] Gracz połączony: fBYXNfAQUDqjDjAuAAAF
[16.02.2026 13:33:14] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 9
[16.02.2026 13:33:15] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 15
[16.02.2026 13:33:21] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 13
[16.02.2026 13:33:22] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 18
[16.02.2026 13:33:23] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 17
[16.02.2026 13:33:24] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 14
[16.02.2026 13:33:25] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 23
[16.02.2026 13:33:28] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 21
[16.02.2026 13:33:30] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 8
[16.02.2026 13:33:31] [KILL] Gracz fBYXNfAQUDqjDjAuAAAF zabił krowę ID 25
[16.02.2026 13:35:20] [DISCONNECT] Gracz rozłączony: fBYXNfAQUDqjDjAuAAAF
[16.02.2026 13:35:20] [CONNECT] Gracz połączony: 3_c7j3YxHjm_5o7gAAAH
[16.02.2026 13:35:28] [KILL] Gracz 3_c7j3YxHjm_5o7gAAAH zabił krowę ID 39
[16.02.2026 13:35:34] [KILL] Gracz 3_c7j3YxHjm_5o7gAAAH zabił krowę ID 46
[16.02.2026 13:35:37] [KILL] Gracz 3_c7j3YxHjm_5o7gAAAH zabił krowę ID 40
[16.02.2026 13:35:40] [KILL] Gracz 3_c7j3YxHjm_5o7gAAAH zabił krowę ID 53
[16.02.2026 13:35:46] [KILL] Gracz 3_c7j3YxHjm_5o7gAAAH zabił krowę ID 42
[16.02.2026 13:37:54] [DISCONNECT] Gracz rozłączony: 3_c7j3YxHjm_5o7gAAAH
[16.02.2026 13:37:54] [CONNECT] Gracz połączony: KaKv9fHGAPgU5V2xAAAJ
[16.02.2026 13:37:54] [BUILD] Gracz KaKv9fHGAPgU5V2xAAAJ ZNISZCZYŁ w [1, 34]
[16.02.2026 13:37:57] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 76
[16.02.2026 13:38:00] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 75
[16.02.2026 13:38:01] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 81
[16.02.2026 13:38:05] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 67
[16.02.2026 13:38:06] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 73
[16.02.2026 13:38:06] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 85
[16.02.2026 13:38:08] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 84
[16.02.2026 13:38:16] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 74
[16.02.2026 13:38:17] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 78
[16.02.2026 13:38:17] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 83
[16.02.2026 13:38:20] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 86
[16.02.2026 13:38:23] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 92
[16.02.2026 13:38:24] [KILL] Gracz KaKv9fHGAPgU5V2xAAAJ zabił krowę ID 94
[16.02.2026 13:46:29] [SYSTEM] Serwer startuje na porcie 3000
[16.02.2026 13:46:29] [CONNECT] Gracz połączony: PmkS8zochQuCcyDYAAAB
[16.02.2026 13:46:38] [DISCONNECT] Gracz rozłączony: PmkS8zochQuCcyDYAAAB
[16.02.2026 13:46:42] [CONNECT] Gracz połączony: CEY4p-o0wxKUj4d8AAAD
[16.02.2026 13:46:42] [NICK] Gracz CEY4p-o0wxKUj4d8AAAD ustawił nick: Hejka
[16.02.2026 13:46:51] [CONNECT] Gracz połączony: F0-frW7pA6Jhd9QcAAAF
[16.02.2026 13:46:51] [NICK] Gracz F0-frW7pA6Jhd9QcAAAF ustawił nick: Lol
[16.02.2026 13:46:57] [CHAT] <Lol>: Co
[16.02.2026 13:47:03] [CHAT] <Hejka>: nIC
[16.02.2026 13:47:05] [DISCONNECT] Gracz rozłączony: F0-frW7pA6Jhd9QcAAAF
[16.02.2026 13:49:48] [DISCONNECT] Gracz rozłączony: CEY4p-o0wxKUj4d8AAAD
[16.02.2026 13:49:48] [CONNECT] Gracz połączony: w_NbtEwHse5JIYmnAAAH
[16.02.2026 13:49:55] [SYSTEM] Serwer startuje na porcie 3000
[16.02.2026 13:49:55] [CONNECT] Gracz połączony: WTxg9z4U80Mb6qMmAAAB
[16.02.2026 13:49:57] [DISCONNECT] Gracz rozłączony: WTxg9z4U80Mb6qMmAAAB (Gracz)
[16.02.2026 13:49:57] [CONNECT] Gracz połączony: Zip1olLhG4UWMaFwAAAD
[16.02.2026 13:49:57] [DISCONNECT] Gracz rozłączony: Zip1olLhG4UWMaFwAAAD (Gracz)
[16.02.2026 13:49:57] [CONNECT] Gracz połączony: q7eBnySo0RLawte0AAAF
[16.02.2026 13:49:58] [DISCONNECT] Gracz rozłączony: q7eBnySo0RLawte0AAAF (Gracz)
[16.02.2026 13:49:58] [CONNECT] Gracz połączony: lfwSzBA8W4yxqxxBAAAH
[16.02.2026 13:50:08] [DISCONNECT] Gracz rozłączony: lfwSzBA8W4yxqxxBAAAH (Gracz)
[16.02.2026 13:50:08] [CONNECT] Gracz połączony: f2O_1v-pe6Y7w-WAAAAJ
[16.02.2026 13:50:09] [DISCONNECT] Gracz rozłączony: f2O_1v-pe6Y7w-WAAAAJ (Gracz)
[16.02.2026 13:50:09] [CONNECT] Gracz połączony: c-b8g3xRD1EYc98MAAAL
[16.02.2026 13:50:09] [DISCONNECT] Gracz rozłączony: c-b8g3xRD1EYc98MAAAL (Gracz)
[16.02.2026 13:50:09] [CONNECT] Gracz połączony: l0mYK2OVPSPQ62jtAAAN
[16.02.2026 13:50:09] [DISCONNECT] Gracz rozłączony: l0mYK2OVPSPQ62jtAAAN (Gracz)
[16.02.2026 13:50:09] [CONNECT] Gracz połączony: BHCcFri3j8HOeAlzAAAP
[16.02.2026 13:50:09] [DISCONNECT] Gracz rozłączony: BHCcFri3j8HOeAlzAAAP (Gracz)
[16.02.2026 13:50:09] [CONNECT] Gracz połączony: zXnWx6v9ZViY-nzuAAAR
[16.02.2026 13:50:09] [DISCONNECT] Gracz rozłączony: zXnWx6v9ZViY-nzuAAAR (Gracz)
[16.02.2026 13:50:10] [CONNECT] Gracz połączony: SMe47J3ZYDqed3qYAAAT
[16.02.2026 13:50:10] [DISCONNECT] Gracz rozłączony: SMe47J3ZYDqed3qYAAAT (Gracz)
